Va,Vb,Vc,Ia,Ib,Ic,Fault
588.9437446,-627.758649,38.81490441,0.153178916,0.11727715,-0.270456066,No_Fault
622.4521743,-594.9445747,-27.50759966,0.131333437,0.139704179,-0.271037616,No_Fault
650.4195004,-556.8616388,-93.55786166,0.108357059,0.160846143,-0.269203202,No_Fault
672.6013921,-513.8523021,-158.74909,0.084456955,0.180518595,-0.26497555,No_Fault
688.8051741,-466.3023325,-222.5028416,0.059847572,0.198551092,-0.258398663,No_Fault
698.8914299,-414.6372799,-284.25415,0.034748673,0.2147886,-0.249537273,No_Fault
702.7751273,-359.3186116,-343.4565157,0.009383356,0.229092743,-0.238476099,No_Fault
700.4262598,-300.8395447,-399.5867151,-0.016023936,0.241342885,-0.225318949,No_Fault
691.8699998,-239.7206134,-452.1493864,-0.041249387,0.251437036,-0.210187649,No_Fault
677.1863664,-176.5050129,-500.6813535,-0.066071747,0.259292592,-0.193220845,No_Fault
656.5094125,-111.7537614,-544.755651,-0.090274233,0.264846888,-0.174572655,No_Fault
630.0259414,-46.04072419,-583.9852172,-0.113646355,0.268057575,-0.15441122,No_Fault
597.9737672,20.05245687,-618.0262241,-0.135985681,0.268902822,-0.132917141,No_Fault
560.6395349,85.94148345,-646.5810184,-0.157099499,0.267381342,-0.110281843,No_Fault
518.3561232,151.0445266,-669.4006498,-0.176806391,0.263512245,-0.086705854,No_Fault
471.499653,214.7873138,-686.2869668,-0.194937688,0.257334731,-0.062397043,No_Fault
420.4861293,276.608135,-697.0942643,-0.21133881,0.248907618,-0.037568807,No_Fault
365.7677478,335.9627244,-701.7304722,-0.22587048,0.238308721,-0.012438241,No_Fault
307.8288972,392.328978,-700.1578752,-0.238409795,0.225634088,0.012775707,No_Fault
247.1818935,445.2114681,-692.3933615,-0.248851167,0.210997098,0.037854069,No_Fault
184.3624835,494.1457167,-678.5082002,-0.25710712,0.194527436,0.062579684,No_Fault
119.925155,538.7021944,-658.6273495,-0.263108929,0.176369948,0.086738981,No_Fault
54.43829433,578.4900115,-632.9283058,-0.266807121,0.156683391,0.11012373,No_Fault
-11.52076801,613.1602715,-601.6395035,-0.268171816,0.135639088,0.132532729,No_Fault
-77.37078137,642.4090608,-565.0382795,-0.267192924,0.113419494,0.15377343,No_Fault
-142.5316277,665.9800508,-523.4484231,-0.26388018,0.09021669,0.17366349,No_Fault
-206.4293597,683.6666903,-477.2373305,-0.258263034,0.066230805,0.192032229,No_Fault
-268.5011839,695.313973,-426.8127891,-0.250390391,0.041668391,0.208722,No_Fault
-328.200345,700.8197643,-372.6194193,-0.240330205,0.016740752,0.223589452,No_Fault
-385.0008736,700.1356773,-315.1348037,-0.22816892,-0.008337764,0.236506683,No_Fault
-438.4021561,693.2674917,-254.8653357,-0.214010782,-0.033351491,0.247362273,No_Fault
-487.9332886,680.275111,-192.3418224,-0.197977005,-0.058085187,0.256062192,No_Fault
-533.1571797,661.2720586,-128.1148788,-0.180204813,-0.082325766,0.262530579,No_Fault
-573.6743667,636.4245171,-62.75015036,-0.160846345,-0.105864036,0.266710381,No_Fault
-609.1265126,605.9499173,3.176595313,-0.140067455,-0.1284964,0.268563855,No_Fault
-639.1995553,570.1150879,69.08446744,-0.118046386,-0.150026529,0.268072915,No_Fault
-663.626481,529.2339807,134.3925003,-0.094972345,-0.170266996,0.265239341,No_Fault
-682.1896972,483.6649891,198.5247081,-0.071043986,-0.189040842,0.260084828,No_Fault
-694.722985,433.80788,260.915105,-0.046467798,-0.206183083,0.252650881,No_Fault
-701.1130122,380.1003652,321.0126471,-0.021456421,-0.221542137,0.242998558,No_Fault
-701.3003931,323.0143379,378.2860552,0.0037731,-0.23498115,0.23120805,No_Fault
-695.2802838,263.0518066,432.2284772,0.029001121,-0.246379232,0.217378111,No_Fault
-683.1025064,200.7405565,482.3619499,0.054007238,-0.255632569,0.201625331,No_Fault
-664.8711991,136.6295781,528.241621,0.078572157,-0.262655414,0.184083257,No_Fault
-640.7439918,71.28429567,569.4596961,0.102479576,-0.267380943,0.164901367,No_Fault
-610.9307137,5.281640626,605.6490731,0.125518057,-0.269761956,0.1442439,No_Fault
-575.6916404,-60.79499317,636.4866336,0.147482893,-0.269771441,0.122288548,No_Fault
-535.3352932,-126.3608666,661.6961597,0.168177925,-0.267402951,0.099225026,No_Fault
-490.2158085,-190.8350419,681.0508504,0.18741732,-0.262670833,0.075253513,No_Fault
-440.7298971,-253.6455146,694.3754117,0.205027274,-0.255610265,0.050582992,No_Fault
-387.3134176,-314.2342849,701.5477025,0.22084763,-0.246277117,0.025429486,No_Fault
-330.4375925,-372.062324,702.4999165,0.234733404,-0.234747625,1.42E-05,No_Fault
-270.6048984,-426.6143914,697.2192898,0.246556185,-0.221117885,-0.0254383,No_Fault
-208.3446644,-477.4036583,685.7483228,0.256205405,-0.205503155,-0.05070225,No_Fault
-144.2084174,-523.9760967,668.1845141,0.263589466,-0.188036975,-0.075552491,No_Fault
-78.76501285,-565.9145911,644.679604,0.268636702,-0.16887011,-0.099766593,No_Fault
-12.59559553,-602.8427365,615.438332,0.271296172,-0.148169314,-0.123126858,No_Fault
53.71156671,-634.4282847,580.716718,0.271538265,-0.126115942,-0.145422324,No_Fault
119.5663294,-660.3862074,540.8198781,0.269355117,-0.102904389,-0.166450729,No_Fault
184.381951,-680.4813441,496.0993931,0.264760822,-0.078740404,-0.186020419,No_Fault
247.5803578,-694.5306099,446.9502521,0.257791442,-0.053839266,-0.203952176,No_Fault
308.5973458,-702.4047397,393.8073939,0.248504804,-0.028423854,-0.22008095,No_Fault
366.8876712,-704.0295507,337.1418795,0.236980086,-0.002722615,-0.234257471,No_Fault
421.9299835,-699.3867086,277.4567251,0.2233172,0.023032533,-0.246349733,No_Fault
473.2315532,-688.513989,215.2824357,0.207635958,0.048608359,-0.256244317,No_Fault
520.3327515,-671.5050277,151.1722762,0.190075048,0.073772506,-0.263847554,No_Fault
562.8112374,-648.5085615,85.69732402,0.170790812,0.098295692,-0.269086504,No_Fault
600.2858152,-619.7271631,19.44134788,0.149955845,0.121953894,-0.271909739,No_Fault
632.4199219,-585.4154814,-47.00444049,0.127757427,0.144530498,-0.272287926,No_Fault
658.9247143,-545.8780004,-113.0467138,0.104395798,0.16581839,-0.270214189,No_Fault
679.5617232,-501.4663372,-178.095386,0.0800823,0.185621964,-0.265704263,No_Fault
694.1450511,-452.5761023,-241.5689488,0.055037395,0.203759026,-0.25879642,No_Fault
702.5430896,-399.6433518,-302.8997378,0.029488595,0.220062573,-0.249551168,No_Fault
704.679742,-343.1406625,-361.5390795,0.003668309,0.234382428,-0.238050737,No_Fault
700.5351364,-283.5728666,-416.9622698,-0.022188369,0.24658671,-0.224398341,No_Fault
690.1458244,-221.4724867,-468.6733377,-0.047845888,0.256563121,-0.208717233,No_Fault
673.6044613,-157.3949119,-516.2095494,-0.07307049,0.264220047,-0.191149557,No_Fault
651.0589717,-91.91336244,-559.1456093,-0.097632433,0.269487441,-0.171855008,No_Fault
622.7112073,-25.6136878,-597.0975195,-0.121308182,0.272317504,-0.151009322,No_Fault
588.8151104,40.91095008,-629.7260605,-0.143882528,0.272685124,-0.128802596,No_Fault
549.6744004,107.0654604,-656.7398607,-0.165150626,0.270588106,-0.10543748,No_Fault
505.6398045,172.2582218,-677.8980262,-0.184919929,0.266047158,-0.081127229,No_Fault
457.1058605,235.9064456,-693.0123061,-0.203011985,0.259105653,-0.056093667,No_Fault
404.5073213,297.4414523,-701.9487737,-0.219264102,0.249829165,-0.030565063,No_Fault
348.3151951,356.3138131,-704.6290082,-0.233530837,0.238304788,-0.004773951,No_Fault
289.0324597,411.9983077,-701.0307674,-0.24568532,0.224640238,0.021045082,No_Fault
227.1894921,463.9986523,-691.1881444,-0.255620384,0.20896276,0.046657624,No_Fault
163.3392545,511.8519552,-675.1912097,-0.263249495,0.191417849,0.071831645,No_Fault
98.05228495,555.1328577,-653.1851427,-0.268507477,0.172167795,0.096339682,No_Fault
31.9115372,593.4573241,-625.3688613,-0.271351027,0.151390078,0.119960949,No_Fault
-34.49288035,626.4860455,-591.9931651,-0.27175901,0.129275624,0.142483386,No_Fault
-100.5690186,653.9274289,-553.3584103,-0.269732544,0.106026948,0.163705596,No_Fault
-165.7284054,675.5401446,-509.8117392,-0.265294868,0.081856201,0.183438668,No_Fault
-229.3913176,691.1352101,-461.7438926,-0.258491004,0.056983135,0.201507869,No_Fault
-290.9919604,700.5775948,-409.5856344,-0.24938721,0.03163303,0.21775418,No_Fault
-349.9835065,703.7873317,-353.8038252,-0.23807025,0.006034576,0.232035674,No_Fault
-405.8429499,700.7401292,-294.8971794,-0.224646466,-0.019582248,0.244228713,No_Fault
-458.0757318,691.4674807,-233.3917489,-0.209240691,-0.04498828,0.25422897,No_Fault
-506.2200975,676.0562713,-169.8361738,-0.191994995,-0.069957255,0.26195225,No_Fault
-549.8511472,654.6478915,-104.7967443,-0.173067291,-0.094267834,0.267335124,No_Fault
-588.5845443,627.4368655,-38.8523212,-0.15262981,-0.117705552,0.270335362,No_Fault
-622.0798525,594.6690112,27.41084139,-0.130867471,-0.140064693,0.270932164,No_Fault
-650.0434714,556.6391498,93.40432157,-0.107976144,-0.161150054,0.269126199,No_Fault
-672.2311484,513.68839,158.5427584,-0.084160855,-0.180778593,0.264939448,No_Fault
-688.4500463,466.2010101,222.2490361,-0.059633911,-0.198780948,0.258414859,No_Fault
-698.5603513,414.600972,283.9593793,-0.034613,-0.215002817,0.249615817,No_Fault
-702.4764089,359.3480963,343.1283127,-0.00931926,-0.229306187,0.238625447,No_Fault
-700.1673812,300.933936,399.2334451,0.016024662,-0.24157041,0.225545748,No_Fault
-691.6574215,239.8773869,451.7800345,0.041196532,-0.251693109,0.210496577,No_Fault
-677.0253682,176.7200719,500.3052964,0.065976437,-0.259590927,0.193614491,No_Fault
-656.4039624,112.0215431,544.3824193,0.090148642,-0.265200101,0.175051459,No_Fault
-629.9785971,46.35434279,583.6242543,0.113503401,-0.268476867,0.154973466,No_Fault
-597.9856138,-19.70103411,617.6866479,0.135838694,-0.269397699,0.133559005,No_Fault
-560.7101602,-85.56123132,646.2713915,0.156961887,-0.267959377,0.11099749,No_Fault
-518.4836303,-150.6451335,669.1287639,0.176691299,-0.26417889,0.087487591,No_Fault
-471.6807108,-214.3789361,686.0596469,0.194857667,-0.258093182,0.063235515,No_Fault
-420.716059,-276.2011392,696.9171982,0.211305501,-0.249758738,0.038453237,No_Fault
-366.0406434,-335.5674249,701.6080683,0.225894319,-0.239251023,0.013356704,No_Fault
-308.1377765,-391.9553769,700.0931535,0.238499755,-0.226663778,-0.011835978,No_Fault
-247.5188769,-444.8690026,692.3878795,0.249014533,-0.21210817,-0.036906363,No_Fault
-184.718994,-493.8430216,678.5620157,0.257349303,-0.195711831,-0.061637472,No_Fault
-120.2921364,-538.4468855,658.7390219,0.263433339,-0.17761776,-0.085815579,No_Fault
-54.80644048,-578.2884946,633.094935,0.26721508,-0.157983122,-0.109231958,No_Fault
11.16077711,-613.0175824,601.8568053,0.26866253,-0.136977937,-0.131684593,No_Fault
77.02804437,-642.3287408,565.3006964,0.267763504,-0.114783688,-0.152979817,No_Fault
142.2147922,-665.964059,523.7492667,0.264525721,-0.091591828,-0.172933893,No_Fault
206.1464048,-683.7153572,477.5689524,0.258976742,-0.067602228,-0.191374514,No_Fault
268.2592191,-695.4259949,427.1667757,0.251163756,-0.04302155,-0.208142206,No_Fault
328.0054326,-700.9922383,372.9868058,0.241153221,-0.018061577,-0.223091644,No_Fault
384.8578768,-700.3641781,315.5063013,0.229030338,0.007062512,-0.23609285,No_Fault
438.3146181,-693.5461853,255.2315672,0.2148984,0.032133884,-0.247032284,No_Fault
487.9033457,-680.5969047,192.693559,0.198877974,0.056935827,-0.255813801,No_Fault
533.1855091,-661.6287822,128.4432731,0.181105963,0.081253522,-0.262359485,No_Fault
573.760172,-636.8071314,63.04695945,0.161734523,0.104875819,-0.266610342,No_Fault
609.2675463,-606.3487436,-2.918802659,0.14092985,0.127596995,-0.268526845,No_Fault
639.3921782,-570.5200538,-68.87212433,0.118870859,0.149218477,-0.268089336,No_Fault
663.8657561,-529.6348753,-134.2308807,0.095747731,0.16955053,-0.265298262,No_Fault
682.4695168,-484.051721,-198.4177958,0.071760375,0.188413891,-0.260174266,No_Fault
695.036227,-434.1707324,-260.8654946,0.047116784,0.205641323,-0.252758107,No_Fault
701.4517217,-380.4302407,-321.0214811,0.022031311,0.221079105,-0.243110416,No_Fault
701.6559847,-323.3029873,-378.3529973,-0.003277119,0.234588412,-0.231311293,No_Fault
695.6437595,-263.292036,-432.3517234,-0.028586864,0.2460466,-0.217459737,No_Fault
683.4646839,-200.9264076,-482.5382763,-0.053675453,0.25534836,-0.201672908,No_Fault
665.222944,-136.7564762,-528.4664679,-0.07832151,0.262406748,-0.184085238,No_Fault
641.0764485,-71.34916342,-569.7272851,-0.102306688,0.267154069,-0.16484738,No_Fault
611.2355284,-5.282973143,-605.9525553,-0.125417596,0.269542604,-0.144125008,No_Fault
575.9611716,60.85709282,-636.8182644,-0.147447706,0.269545179,-0.122097473,No_Fault
535.5628034,126.4846926,-662.047496,-0.168199226,0.267155556,-0.09895633,No_Fault
490.3956334,191.0173316,-681.412965,-0.187484915,0.262388645,-0.074903731,No_Fault
440.8575865,253.8815333,-694.7391199,-0.205129816,0.255280534,-0.050150718,No_Fault
387.3858461,314.5179481,-701.9037942,-0.220972914,0.24588832,-0.024915406,No_Fault
330.4530361,372.3863533,-702.8393894,-0.234868673,0.234289761,0.000578913,No_Fault
270.563076,426.9705002,-697.5335762,-0.246688454,0.22058272,0.026105734,No_Fault
208.2467426,477.7827633,-686.0295058,-0.25632179,0.204884431,0.051437359,No_Fault
144.0569781,524.3685482,-668.4255263,-0.263677508,0.187330561,0.076346947,No_Fault
78.56398621,566.3104183,-644.8744045,-0.268684684,0.168074105,0.100610579,No_Fault
12.35015828,603.2318994,-615.5820577,-0.271293411,0.147284094,0.124009317,No_Fault
-53.99512418,634.8009286,-580.8058044,-0.271475381,0.12514414,0.146331242,No_Fault
-119.8807638,660.7329111,-540.8521473,-0.269224269,0.101850832,0.167373437,No_Fault
-184.7192507,680.7933573,-496.0741065,-0.264555902,0.077611983,0.18694392,No_Fault
-247.9319467,694.8000734,-446.8681267,-0.257508228,0.05264476,0.204863468,No_Fault
-308.9543007,702.6248824,-393.6705817,-0.248141061,0.027173704,0.220967357,No_Fault
-367.2409481,704.194859,-336.9539109,-0.236535624,0.001428658,0.235106966,No_Fault
-422.2706461,699.4930636,-277.2224175,-0.22279387,-0.024357363,0.247151234,No_Fault
-473.5509989,688.5587682,-215.0077693,-0.207037606,-0.049950365,0.256987971,No_Fault
-520.6229277,671.487169,-150.8642413,-0.189407412,-0.07511757,0.264524982,No_Fault
-563.0648446,648.4285873,-85.36374262,-0.170061374,-0.099629636,0.269691011,No_Fault
-600.4964899,619.5871645,-19.09067462,-0.149173642,-0.123262837,0.272436479,No_Fault
-632.582396,585.219063,47.363333,-0.126932817,-0.145801205,0.272734022,No_Fault
-659.0349462,545.6301864,113.4047599,-0.103540195,-0.167038608,0.270578803,No_Fault
-679.6169983,501.1734421,178.4435562,-0.079207888,-0.186780728,0.265988616,No_Fault
-694.1440478,452.2455697,241.8984781,-0.054156816,-0.204846935,0.259003752,No_Fault
-702.4859108,399.283564,303.2023467,-0.028614631,-0.221072026,0.249686657,No_Fault
-704.5679096,342.7607272,361.8071824,-0.002813554,-0.235307811,0.238121364,No_Fault
-700.371551,283.1823857,417.1891654,0.023011821,-0.247424533,0.224412712,No_Fault
-689.9346897,221.0813126,468.8533771,0.048626751,-0.257312108,0.208685357,No_Fault
-673.3511756,157.0128986,516.338277,0.073798569,-0.26488116,0.191082591,No_Fault
-650.7699894,91.55011599,559.2198734,0.098298882,-0.270063856,0.171764974,No_Fault
-622.3938741,25.27832435,597.1155498,0.121905721,-0.272814521,0.1509088,No_Fault
-588.4774766,-41.21003399,629.6875106,0.144405628,-0.273110037,0.128704408,No_Fault
-549.3250158,-107.3207987,656.6458146,0.165595646,-0.27095001,0.105354364,No_Fault
-505.2875019,-172.4634664,677.7509683,0.1852852,-0.266356717,0.081071517,No_Fault
-456.7595319,-236.0565243,692.8160563,0.203297856,-0.259374831,0.056076974,No_Fault
-404.1756931,-297.5326955,701.7083886,0.219472922,-0.250070919,0.030597996,No_Fault
-348.0066076,-356.3440439,704.3506515,0.233666896,-0.238532738,0.004865842,No_Fault
-288.7546577,-411.9668943,700.721552,0.245754737,-0.224868325,-0.020886411,No_Fault
-226.9494294,-463.9065219,690.8559513,0.255630946,-0.209204891,-0.046426055,No_Fault
-163.14292,-511.7015676,674.8444876,0.263210461,-0.191687545,-0.071522915,No_Fault
-97.90455267,-554.9281408,652.8326935,0.26842934,-0.172477852,-0.095951489,No_Fault
-31.81604498,-593.203572,625.019617,0.271245249,-0.151752242,-0.119493007,No_Fault
34.53382068,-626.1897829,591.6559622,0.271637728,-0.1297003,-0.141937428,No_Fault
100.5544775,-653.5962438,553.0417663,0.269608264,-0.106522937,-0.163085327,No_Fault
165.6588568,-675.182495,509.5236382,0.265180147,-0.082430478,-0.182749669,No_Fault
229.2686246,-690.7602088,461.4915842,0.258398133,-0.057640681,-0.200757452,No_Fault
290.8193261,-700.194778,409.3754519,0.249327906,-0.032376705,-0.216951201,No_Fault
349.7653906,-703.4064174,353.6410269,0.238055357,-0.00686505,-0.231190306,No_Fault
405.5849539,-700.3707716,294.7858177,0.224685685,0.018666503,-0.243352188,No_Fault
457.7844558,-691.1190255,233.3345697,0.209342337,0.043990954,-0.253333291,No_Fault
505.9029719,-675.7375212,169.8345493,0.192165789,0.068884101,-0.261049889,No_Fault
549.516243,-654.3668837,104.8506407,0.17331219,0.093126516,-0.266438706,No_Fault
588.2403687,-627.2006704,38.96030169,0.152951889,0.116505453,-0.269457342,No_Fault
621.7351328,-594.483555,-27.25157781,0.131267844,0.138816674,-0.270084518,No_Fault
649.7069344,-556.5090672,-93.19786722,0.108453944,0.159866175,-0.268320119,No_Fault
671.9112997,-513.6169084,-158.2943913,0.084713254,0.179471807,-0.264185061,No_Fault
688.1549559,-466.1898712,-221.9650848,0.060256199,0.197464773,-0.257720972,No_Fault
698.2974503,-414.6503894,-283.6470609,0.035298704,0.213690993,-0.248989698,No_Fault
702.2523026,-359.4567532,-342.7955494,0.010060312,0.22801233,-0.238072643,No_Fault
699.9876837,-301.099021,-398.8886627,-0.015237717,0.240307666,-0.225069948,No_Fault
691.5266157,-240.0946672,-451.4319485,-0.040374299,0.250473822,-0.210099523,No_Fault
676.9466942,-176.9840026,-499.9626915,-0.065130398,0.258426332,-0.193295934,No_Fault
656.3793372,-112.3254099,-544.0539274,-0.089290864,0.264100038,-0.174809174,No_Fault
630.0085693,-46.69043301,-583.3181363,-0.112646232,0.267449537,-0.154803305,No_Fault
598.0693512,19.34123456,-617.4105857,-0.13499445,0.268449458,-0.133455009,No_Fault
560.8454734,85.18682167,-646.032295,-0.15614254,0.26709458,-0.11095204,No_Fault
518.6670302,150.2655672,-668.9325975,-0.175908175,0.263399784,-0.087491608,No_Fault
471.907499,214.0037813,-685.9112803,-0.194121163,0.25739985,-0.063278687,No_Fault
420.9804484,275.8398369,-696.8202854,-0.210624821,0.249149105,-0.038524284,No_Fault
366.3359063,335.2290506,-701.564957,-0.225277246,0.238720909,-0.013443663,No_Fault
308.4564163,391.6484117,-700.1048279,-0.237952453,0.226207006,0.011745447,No_Fault
247.8528183,444.6011198,-692.4539381,-0.248541398,0.21171673,0.036824669,No_Fault
185.0597885,493.6208946,-678.6806831,-0.256952854,0.19537608,0.061576774,No_Fault
120.6311762,538.2760204,-658.9071966,-0.263114154,0.177326671,0.085787483,No_Fault
55.13517632,578.173093,-633.3082693,-0.266971788,0.157724565,0.109247224,No_Fault
-10.85062005,612.9604377,-602.1098176,-0.268491849,0.136738988,0.131752861,No_Fault
-76.74425784,642.3311695,-565.5869116,-0.267660325,0.114550955,0.15310937,No_Fault
-141.9644888,666.0258702,-524.0613814,-0.264483241,0.091351792,0.173131449,No_Fault
-205.9358393,683.8348598,-477.8990205,-0.258986639,0.067341583,0.191645056,No_Fault
-268.0936318,695.6000426,-427.5064108,-0.251216403,0.04272754,0.208488862,No_Fault
-327.8889186,701.2163119,-373.3273933,-0.241237927,0.017722318,0.223515609,No_Fault
-384.7932846,700.6325017,-315.8392171,-0.229135626,-0.007457735,0.236593361,No_Fault
-438.3034794,693.8518742,-255.5483948,-0.215012292,-0.032594347,0.247606639,No_Fault
-487.9458389,680.9321415,-192.9863026,-0.198988301,-0.057469133,0.256457434,No_Fault
-533.2804571,661.9850158,-128.7045587,-0.181200668,-0.081865416,0.263066084,No_Fault
-573.9050742,637.1752941,-63.27021983,-0.161801966,-0.105570044,0.26737201,No_Fault
-609.458644,606.7194811,2.739162858,-0.140959105,-0.128375198,0.269334303,No_Fault
-639.6245514,570.8839624,68.74058904,-0.118851984,-0.150080174,0.268932158,No_Fault
-664.13345,529.9827391,134.1507109,-0.095672021,-0.170493122,0.266165143,No_Fault
-682.765694,484.3747449,198.3909491,-0.071620579,-0.18943273,0.261053309,No_Fault
-695.3533415,434.4607633,260.8925781,-0.046907285,-0.206729837,0.253637121,No_Fault
-701.7817107,380.6799727,321.101738,-0.021748266,-0.222228963,0.24397723,No_Fault
-701.9904735,323.5061451,378.4843285,0.003635684,-0.235789742,0.232154058,No_Fault
-695.9742736,263.4435311,432.5307425,0.029021007,-0.247288236,0.218267229,No_Fault
-683.7828632,201.0224657,482.7603975,0.054183321,-0.25661813,0.202434809,No_Fault
-665.5207536,136.7947297,528.7260239,0.078899387,-0.263691781,0.184792394,No_Fault
-641.3463816,71.32870969,570.0176719,0.10294909,-0.268441124,0.165492034,No_Fault
-611.470795,5.204394302,606.2664007,0.126117413,-0.270818402,0.144700989,No_Fault
-576.1558687,-60.9917468,637.1476155,0.148196389,-0.270796742,0.122600354,No_Fault
-535.7120632,-126.6719581,662.3840214,0.168987,-0.268370531,0.099383532,No_Fault
-490.4957441,-191.2524214,681.7481654,0.188301028,-0.263555618,0.07525459,No_Fault
-440.9060843,-254.1584594,695.0645437,0.205962818,-0.256389314,0.050426497,No_Fault
-387.3815754,-314.8296752,702.2112507,0.221810941,-0.246930198,0.025119257,No_Fault
-330.3961769,-372.7249784,703.1211553,0.235699751,-0.235257725,-0.000442026,No_Fault
-270.4551367,-427.3274536,697.7825903,0.247500801,-0.221471631,-0.02602917,No_Fault
-208.0905198,-478.1490261,686.2395459,0.257104113,-0.205691146,-0.051412967,No_Fault
-143.856484,-524.7348813,668.5913654,0.264419289,-0.188054016,-0.076365273,No_Fault
-78.32434515,-566.6675959,644.991941,0.269376442,-0.168715333,-0.100661109,No_Fault
-12.07747521,-603.5709423,615.6484175,0.271926941,-0.147846195,-0.124080746,No_Fault
54.29391933,-635.1133306,580.8194112,0.272043961,-0.125632205,-0.146411756,No_Fault
120.1980927,-661.0108531,540.8127604,0.269722825,-0.102271804,-0.167451021,No_Fault
185.0470792,-681.0299039,495.9828248,0.264981135,-0.077974485,-0.18700665,No_Fault
248.2619884,-694.9893467,446.7273583,0.257858692,-0.052958869,-0.204899823,No_Fault
309.278227,-702.7622087,393.4839817,0.248417201,-0.027450696,-0.220966505,No_Fault
367.5505987,-704.2768848,336.7262861,0.236739758,-0.001680723,-0.235059035,No_Fault
422.5582348,-699.5178384,276.9596036,0.222930127,0.024117435,-0.247047562,No_Fault
473.8093098,-688.5257915,214.7164817,0.207111822,0.049709502,-0.256821323,No_Fault
520.8454966,-671.3974003,150.5519037,0.189426976,0.074862755,-0.26428973,No_Fault
563.2461212,-648.2844195,85.03829828,0.170035042,0.099348231,-0.269383273,No_Fault
600.6319763,-619.3923614,18.76038514,0.14911131,0.122942905,-0.272054215,No_Fault
632.6687588,-584.9786615,-47.69009728,0.126845273,0.145431809,-0.272277082,No_Fault
659.0700989,-545.3503675,-113.7197314,0.103438843,0.166610086,-0.270048929,No_Fault
679.6001518,-500.8613726,-178.7387792,0.079104457,0.186284936,-0.265389392,No_Fault
694.0757282,-451.9092194,-242.1665088,0.054063066,0.204277447,-0.258340514,No_Fault
702.367944,-398.9315033,-303.4364407,0.028542054,0.220424298,-0.248966352,No_Fault
704.4033732,-342.4019093,-362.0014639,0.002773086,0.234579288,-0.237352375,No_Fault
700.1646943,-282.8259198,-417.3387745,-0.023010077,0.246614717,-0.22360464,No_Fault
689.6908241,-220.7362335,-468.9545906,-0.04857378,0.25642256,-0.20784878,No_Fault
673.0765392,-156.6879384,-516.3886007,-0.073686669,0.26391546,-0.190228792,No_Fault
650.4715874,-91.25348411,-559.2181033,-0.098121853,0.269027511,-0.170905658,No_Fault
622.079301,-25.01750082,-597.0618002,-0.121659026,0.271714821,-0.150055795,No_Fault
588.1547227,41.4284863,-629.583209,-0.144086499,0.271955867,-0.127869367,No_Fault
549.0022651,107.4913985,-656.4936635,-0.165203153,0.269751624,-0.104548471,No_Fault
504.9729248,172.5819503,-677.5548751,-0.184820274,0.265125477,-0.080305203,No_Fault
456.4610788,236.1199533,-692.5810322,-0.202763258,0.258122917,-0.055359659,No_Fault
403.9008939,297.5395264,-701.4404203,-0.218873174,0.248811021,-0.029937848,No_Fault
347.7623822,356.2941662,-704.0565484,-0.23300816,0.237277734,-0.004269574,No_Fault
288.5471418,411.8616307,-700.4087725,-0.24504466,0.223630954,0.021413705,No_Fault
226.7838212,463.7485925,-690.5324137,-0.254878463,0.207997434,0.04688103,No_Fault
163.0233501,511.4950189,-674.5183689,-0.262425568,0.190521512,0.071904056,No_Fault
97.83398137,554.6782411,-652.5122225,-0.267622839,0.171363696,0.096259144,No_Fault
31.79618975,592.9166765,-624.7128662,-0.270428472,0.150699095,0.119729377,No_Fault
-34.50252681,625.873171,-591.3706442,-0.270822253,0.128715743,0.14210651,No_Fault
-100.4728947,653.2579341,-552.7850393,-0.268805618,0.105612813,0.163192805,No_Fault
-165.5291146,674.8310409,-509.3019263,-0.26440152,0.081598747,0.182802773,No_Fault
-229.0940661,690.404482,-461.3104159,-0.257654092,0.056889323,0.200764769,No_Fault
-290.6044211,699.8437435,-409.2393224,-0.248628129,0.03170567,0.216922459,No_Fault
-349.5156211,703.0689068,-353.5532857,-0.237408391,0.006272269,0.231136122,No_Fault
-405.3066741,700.0552603,-294.7485861,-0.224098734,-0.019185068,0.243283802,No_Fault
-457.4847298,690.8334192,-233.3486894,-0.208821078,-0.044441202,0.25326228,No_Fault
-505.5893939,675.4889566,-169.8995626,-0.191714233,-0.069273641,0.260987874,No_Fault
-549.196745,654.16155,-104.964805,-0.172932585,-0.093464471,0.266397056,No_Fault
-587.923019,627.0436541,-39.1206351,-0.152644662,-0.116802229,0.269446891,No_Fault
-621.4279324,594.3787135,27.04921892,-0.131031598,-0.139083691,0.27011529,No_Fault
-649.4176144,556.4589329,92.95868156,-0.108285493,-0.160115581,0.268401074,No_Fault
-671.6471268,513.6226272,158.0244996,-0.084607708,-0.179716167,0.264323875,No_Fault
-687.9225494,466.2511757,221.6713736,-0.060207089,-0.197716753,0.257923841,No_Fault
-698.1026158,414.7656084,283.3370074,-0.03529815,-0.213963038,0.249261187,No_Fault
-702.0998868,359.6228555,342.4770314,-0.010099222,-0.22831635,0.238415571,No_Fault
-699.8814536,301.3116948,398.5697588,0.015169414,-0.240654735,0.225485322,No_Fault
-691.4691647,240.3484308,451.1207339,0.040287395,-0.250873905,0.210586511,No_Fault
-676.9393791,177.2723454,499.6670337,0.065036134,-0.258888028,0.193851894,No_Fault
-656.4222456,112.6409579,543.7812878,0.089200647,-0.264630369,0.175429722,No_Fault
-630.1005196,47.02513706,583.0753825,0.112571344,-0.268053772,0.155482427,No_Fault
